,,Barcode,Quantity,Item Name,Date,Company,Stock Take Code,Warehouse,Bin Location,, Count 2 , Count 3 , Count 4 , Count 5 ,
,,1510104630,3,"BEARING, SPHERICAL ROLLER, 51108",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510101820,2,"BEARING, BALL, 6307",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510104570,2,"BEARING, SPHERICAL ROLLER, NJ 315 EMC3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510100070,6,"BEARING, SPHERICAL ROLLER, 22218 E, SKF",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510100770,1,"BEARING, CYLINDRICAL ROLLER, NCF 3044V-C3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510104070,2,"BEARING, SPHERICAL ROLLER, 21310",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510107920,2,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510105170,2,"BEARING, PLAIN SPHERICAL, GEG 32 ES",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510107180,3,"BEARING, ANGULAR CONTACT,SUPER PRECISION,SKF 7002 ACD/HCP4AH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1810102000,1,"BEARING, DEEP GROOVE BALL, 6206 ZZC3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510105580,8,"BEARING, SELF ALIGNING, BALL, 2200 TV.C3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1315100340,5,"BEARING, PF2008-10, AXIAL PISTON PUMP, 9003.155, HM89410;",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510104540,32,"BEARING, RADIAL SPHERICAL PLAIN, GE 20 ES",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1810110440,28,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-06-01,45954.39583, -   , -   , -   ,  ,
,,1526107930,4,"CROWBAR, 2.1m",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-06-01,45954.39583, -   , -   , -   ,  ,
,,1513101640,87,"WEDGE BOLT SET, INCL. WEDGE, M30 WASHER, M30 NUT",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-06-01,45954.39583, -   , -   , -   ,  ,
,,1318102440,4,"VALVE, NEEDLE, FLOW CONTROL, 240 BAR, 3/8"" UNF, NV08-20",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.4, -   , -   , -   ,  ,
,,1318102210,7,"CARTRIDGE NEEDLE VALVE, LTNV-08",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.4, -   , -   , -   ,  ,
,,1318103790,1,"VALVE,CHECK, FREE FLOW NOSE, CXJA.XAN, T-18A, SUN HYDRAULICS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.4, -   , -   , -   ,  ,
,,1526111270,5," SOCKET, ALLEN KEY, 36mm X 1"" DRIVE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.4, -   , -   , -   ,  ,
,,1310103160,18,"FITTING, PLUG, 1"" NPT MALE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.4, -   , -   , -   ,  ,
,,1235100460,2485,"RFID TAG, UHF, US, 902-928 MHz",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1711100860,1,"UPPER DISC, J10090-016.PU, 90KW, AMANDLA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1235101670,2,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1549100810,1,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1311100840,2,"PRESSURE SENSOR, TRANSMITTER, XMLR 250 M1P25, TELEMECHANIQUE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1219101430,1,"SLEEVE, HEATSHRINK, 3 MM",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1219101400,1,"SLEEVE, HEATSHRINK, 2 MM",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1219101450,1,"SLEEVE, HEATSHRINK, 7 MM",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1521102080,1,"LOCK NUT, KM 10",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1237101740,1,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1313101010,3,"STEUERLINSE, A6VM, 250/63W, 7R, 910922503, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1214101110,6,"MODULE, IO-16DO",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1526108640,2,"SOCKET, ALLEN KEY, 27 MM X 1.1/2"" DRIVE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1311100440,0,"SUCTION GAUGE, 0-10 Bar, 1/8” BSP, MP FILTRI",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1240100480,2,"CT NET REPEATER, 3PORT, SSP-4500-0082, NIDEC",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-04,45954.40069, -   , -   , -   ,  ,
,,1241100640,5,"LIGHT, PANEL, LED, 100-230VAC, 15W, 2FT, 2 WIRE, 01TP-C2F-15",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1316100740,0,"O-RING KIT, 32 SIZES, METRIC, RED, DD",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1523100780,1,"O-RING KIT, IMPERIAL, NITRITE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1548100120,102,"COUNTERSINK CAP SCREW, M16 X 40, GR10.9",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1513100000,4,"HELICOIL, M20",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1516100040,8,"CIRCLIP, INTERNAL, Ø60 X 2, DIN 472",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1516100850,36,"CIRCLIP, INTERNAL, Ø37 X 1.5, DIN 472",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1810103910,9,"CAP SCREW, M16 X 40 GR12.9",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1526104170,3,"BLADE, UTILITY KNIFE, STANLEY",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1522102680,4,"STRAIGHT PIN, SPRING, ISO 8752 - 8 x 80  N",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1522101420,11,"ROLL PIN, Ø10 X 60",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1243100020,1,"AIRMAX NANOSTATION M5, UBAM-NSM5, UBIQUITI",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1522102150,1,"AIRMAX NANOSTATION M5, UBAM-NSM5, UBIQUITI",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1015102120,2,"DRILL, HSS, 5 MM",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1523109990,2,"SEAL, RADIAL SHAFT, HMSA10V, Ø75 x Ø90 x 10, SKF",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1522102410,6,"ROLL PIN, Ø16 x 85",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1220103130,6,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1519113940,1,"RETAINING RING, SHAFT, 72 X 2.5, DIN 471",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1220103120,2,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1010105820,2,"WELDING EARTH CLAMP, HEAVY DUTY",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1522104780,6,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1553100680,2,"PUNCH SET, NUMBERS",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1022102760,4,"PUNCH SET, ALPHABETICAL",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1522102440,4,"PUNCH SET, ALPHABETICAL",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-04,45954.40069, -   , -   , -   ,  ,
,,1313100500,1,"COPPER BLOCK, DISTRIBUTOR, HYDRAULIC MOTOR, XHS5-1600BD90-5",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1318104790,4,"VALVE, DIRECTIONAL CONTROL, R900567512, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1318104920,0,"VALVE, DIRECTIONAL, R900561288, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1315100220,16,"BALL, PUMP, 1011.016, DYNEX",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1526109980,2,"TOOL, DEBURRING, 3,2MM, SWIVEL BLADE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1216100050,3,"COIL, VALVE, FAST UP & DOWN, 507825, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1321100240,1,"TAPERLOCK, 3525, BORE 80mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1313100310,2,"PISTON + PISTON RING, A6V M 250/63W HYDRAULIC MOTOR, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1313101020,2,"PRESSURE PIN, 8R 910900130, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1515102970,3,"SHIM, 15, R910900003, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1220102700,30,"COUPLER, W/PROOF, RJ45, SHLD FEM-FEM, E/NET, IP68, IWILLINK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1523109150,8,"O-RING, Ø5 X 191,5 (ID), BACK-UP, WATER SWIVEL",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1516101630,6,"SQUARE RING, 14, R910802013, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1316108730,2,"SHAFT SEALING RING, BAFSL1SF, 60X80X7/5, R910963544, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40417, -   , -   , -   ,  ,
,,1313100570,2,"O-RING, HYDRAULIC PACK, Ø41.2 X Ø1.8, XHS5-1600BD90-16",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1318105280,2,"VALVE, DIRECTIONAL CONTROL, 4WE6 E6X/EG24N9K4, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1510106530,1,"BEARING, SPHERICAL ROLLER, 223028 EAS.M",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1710100020,1,"ROTARY UNION, WATER SWIVEL, 90DEG, 2"" BSP, G90-200",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1510105280,5,"BEARING, SPHERICAL ROLLER, 22320 E",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1232100190,3,"CONTROLLER, TEMP, CMO 34MP, 100-240 VAC, TC4-M1, ALTRONIC",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1810102400,3,"BEARING, SPHERICAL ROLLER, NJ 415 W",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1523108100,2,"SEAL, DMD 3, 280D X 250D X 32.5, HG380",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1810102400,3,"BEARING, SPHERICAL ROLLER, NJ 415 W",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1713102520,7,"SEAL UNIT UPPER, J10090-313, AMANDLA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1510103410,2,"BEARING, CYLINDRICAL ROLLER, SINGLE ROW, NU 324-E-TVP2, FAG",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1713101940,2,"SLEEVE,SHAFT,30 X 57mm,HT200, 140/60-2-37Kw SUBMERSIBLE PUMP",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-03,45954.40486, -   , -   , -   ,  ,
,,1510106010,7,"BEARING, SPHERICAL ROLLER, D/ROW, CYL/BORE, 23132 CC/W33",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1510105490,2,"BEARING, CYLINDRICAL ROLLER, SINGLE ROW, NJ2315 ECP, SKF",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1510104060,3,"BEARING, DEEP GROOVE BALL, 6321 C3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1810102570,3,"BEARING, SPHERICAL ROLLER, 22319 E",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1510105280,11,"BEARING, SPHERICAL ROLLER, 22320 E",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1510102580,10,"BEARING, ROLLER, 23032",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1510102580,3,"BEARING, ROLLER, 23032",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-04,45954.40486, -   , -   , -   ,  ,
,,1311100060,4,"GAUGE, 0-6000 kPa, BACK ENTRY",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1323101080,2,"FILTER, FUEL, 360-8960, CATERPILLAR",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1311100080,0,"FLOW METER, OIL, 3500 PSI, 1/2"" NPT, H601A-010, HEDLAND",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1311100090,4,"FLOW METER, OIL, 3500 PSI, 1"" NPT, H761A-010, HEDLAND",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1214101600,1,"CONTROL CARD, PROPORTIONAL VALVE, EEA-PAM-513-D-32, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1316108240,2,"SEAL KIT,  RR14 3115901218",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1511105540,60,"HEX SOCKET, M16 X 035 , 35471, BG8",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1313101000,2,"CYLINDER, BG32/BR6, 6R 902432783, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1313100550,2,"SEAL KIT, FLOATING BUSH, HYDRAULIC MOTOR, XHS5-1600BD90-7",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1523100720,4,"SEAL, OIL, 160 X 190 X 13",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1316102870,4,"SEAL, TYPE R37, RADIAMATIK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1112102540,5,"O-RING, Ø14.6 X Ø3.53",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1316112270,3,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1316112230,5,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1318104850,2,"VALVE, PROPORTIONAL RELIEF, R901065546, REXROTH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1246100010,5,"CORE BALANCE, CT, WGC-80, 80MM, UL CERTIFIED",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1548100250,9,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1214101540,7,"CONTROL CARD HOLDER, PROPORTIONAL VALVE, 02-104808, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1551100140,0,"SPLINE BILLET, 14T - 60mm OD",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-02,45954.40833, -   , -   , -   ,  ,
,,1224100030,2,"FUSE HOLDER, 32 A, 36 X 10mm",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1217100850,1,"COMPACT MODULE, CR2040, IFM ELECTRONICS",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1110102370,2,"DRILL BIT, ROCK DRILL, Ø40mm",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1228100280,40,"RELAY INSERT, 60V, 2961118, PHOENIX",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1228101870,2,"RELAY, EARTH CONTINUITY, 24-48V, A00462",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1010107460,20,"TORCH NOZZLE, C5, WC INSERT, 91843 0000, PART 195, SUPERJET",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1318104860,8,"VALVE, CARTRIDGE, FLOW CONTROL, REV/CHECK, FDBA-LAN, SUN HYD",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1318104880,6,"VAVLE, PILOT OPERATED RELIEF, BAL/PISTON, RPKC-LCN, SUN HYD",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1211103070,2,"SHUNT TRIP, OPEN RELEASE,110V, AA1-110, 1SAM201910R1002, ABB",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1810105390,10,"CAP SCREW, M5 X 12,  DIN 7991, COUNTERSINK, GR10.9",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
,,1222100330,2,"FAN, NMB, 3115RL-05W-B70, 8CM, 24V, 0.80A, BP802524HL-03",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-03,45954.41181, -   , -   , -   ,  ,
